timestamp,requests_per_minute,api_latency_ms,error_rate,queue_depth
2026-01-09T16:50:00Z,400.03,124.53,0.00175,0
2026-01-09T16:55:00Z,417.97,134.01,0.00136,0
2026-01-09T17:00:00Z,432.21,136.46,0.00157,2
2026-01-09T17:05:00Z,397.60,133.95,0.00186,0
2026-01-09T17:10:00Z,406.81,147.67,0.00113,0
2026-01-09T17:15:00Z,404.32,142.38,0.00124,0
2026-01-09T17:20:00Z,392.49,116.84,0.00227,0
2026-01-09T17:25:00Z,411.03,125.78,0.00185,0
2026-01-09T17:30:00Z,401.61,128.95,0.00044,4
2026-01-09T17:35:00Z,434.78,129.05,0.00208,5
2026-01-09T17:40:00Z,406.00,144.00,0.00150,0
2026-01-09T17:45:00Z,428.28,127.68,0.00209,1
2026-01-09T17:50:00Z,386.15,133.58,0.00102,0
2026-01-09T17:55:00Z,387.98,128.06,0.00067,0
2026-01-09T18:00:00Z,398.20,138.61,0.00137,0
2026-01-09T18:05:00Z,438.73,133.19,0.00098,4
2026-01-09T18:10:00Z,450.92,136.18,0.00234,1
2026-01-09T18:15:00Z,371.87,132.31,0.00043,1
2026-01-09T18:20:00Z,413.03,140.75,0.00234,0
2026-01-09T18:25:00Z,392.34,121.67,0.00173,0
2026-01-09T18:30:00Z,442.50,147.17,0.00172,0
2026-01-09T18:35:00Z,396.56,144.48,0.00148,0
2026-01-09T18:40:00Z,415.46,128.60,0.00182,1
2026-01-09T18:45:00Z,378.17,165.14,0.00096,0
2026-01-09T18:50:00Z,417.30,135.11,0.00041,0
2026-01-09T18:55:00Z,455.17,133.23,0.00070,0
2026-01-09T19:00:00Z,412.15,124.97,0.00121,2
2026-01-09T19:05:00Z,436.77,143.12,0.00192,1
2026-01-09T19:10:00Z,394.43,143.16,0.00045,0
2026-01-09T19:15:00Z,432.32,138.83,0.00226,0
2026-01-09T19:20:00Z,393.12,130.93,0.00106,0
2026-01-09T19:25:00Z,432.56,151.98,0.00128,0
2026-01-09T19:30:00Z,394.21,128.34,0.00216,0
2026-01-09T19:35:00Z,367.27,124.27,0.00172,0
2026-01-09T19:40:00Z,401.04,147.39,0.00038,0
2026-01-09T19:45:00Z,388.80,133.33,0.00120,0
2026-01-09T19:50:00Z,446.49,141.74,0.00123,2
2026-01-09T19:55:00Z,397.76,122.44,0.00105,0
2026-01-09T20:00:00Z,373.05,133.03,0.00119,0
2026-01-09T20:05:00Z,401.02,109.46,0.00110,0
2026-01-09T20:10:00Z,403.88,134.83,0.00120,0
2026-01-09T20:15:00Z,371.39,143.66,0.00246,0
2026-01-09T20:20:00Z,366.66,132.15,0.00172,0
2026-01-09T20:25:00Z,417.57,125.66,0.00144,0
2026-01-09T20:30:00Z,349.46,130.20,0.00038,0
2026-01-09T20:35:00Z,403.40,141.79,0.00120,0
2026-01-09T20:40:00Z,350.72,125.46,0.00265,0
2026-01-09T20:45:00Z,369.15,114.51,0.00151,0
2026-01-09T20:50:00Z,337.88,126.17,0.00128,0
2026-01-09T20:55:00Z,348.43,146.42,0.00174,0
2026-01-09T21:00:00Z,375.23,122.93,0.00223,1
2026-01-09T21:05:00Z,338.97,126.70,0.00218,0
2026-01-09T21:10:00Z,333.15,130.74,0.00054,0
2026-01-09T21:15:00Z,365.15,140.40,0.00104,0
2026-01-09T21:20:00Z,316.89,116.18,0.00102,0
2026-01-09T21:25:00Z,287.77,128.16,0.00155,0
2026-01-09T21:30:00Z,355.13,142.94,0.00049,0
2026-01-09T21:35:00Z,308.84,131.45,0.00228,0
2026-01-09T21:40:00Z,261.79,123.70,0.00090,0
2026-01-09T21:45:00Z,246.48,131.12,0.00134,0
2026-01-09T21:50:00Z,315.52,137.19,0.00099,0
2026-01-09T21:55:00Z,336.15,120.52,0.00146,0
2026-01-09T22:00:00Z,306.87,142.07,0.00008,0
2026-01-09T22:05:00Z,296.85,104.97,0.00151,0
2026-01-09T22:10:00Z,340.65,130.85,0.00161,0
2026-01-09T22:15:00Z,288.12,105.67,0.00083,0
2026-01-09T22:20:00Z,294.30,113.06,0.00181,0
2026-01-09T22:25:00Z,274.45,120.62,0.00148,0
2026-01-09T22:30:00Z,280.47,130.40,0.00183,0
2026-01-09T22:35:00Z,276.45,107.98,0.00140,0
2026-01-09T22:40:00Z,292.87,124.70,0.00174,0
2026-01-09T22:45:00Z,304.35,126.93,0.00118,0
2026-01-09T22:50:00Z,262.17,104.47,0.00152,0
2026-01-09T22:55:00Z,240.29,136.67,0.00007,0
2026-01-09T23:00:00Z,253.52,138.12,0.00134,0
2026-01-09T23:05:00Z,295.80,108.91,0.00292,0
2026-01-09T23:10:00Z,218.13,123.79,0.00095,0
2026-01-09T23:15:00Z,247.78,122.16,0.00243,0
2026-01-09T23:20:00Z,287.91,125.14,0.00182,0
2026-01-09T23:25:00Z,268.18,118.87,0.00141,0
2026-01-09T23:30:00Z,238.90,133.74,0.00130,0
2026-01-09T23:35:00Z,235.95,110.15,0.00222,0
2026-01-09T23:40:00Z,235.30,125.98,0.00126,0
2026-01-09T23:45:00Z,232.59,109.94,0.00187,0
2026-01-09T23:50:00Z,220.17,99.09,0.00224,0
2026-01-09T23:55:00Z,216.97,97.88,0.00143,0
2026-01-10T00:00:00Z,185.79,89.04,0.00252,0
2026-01-10T00:05:00Z,160.15,112.08,0.00173,0
2026-01-10T00:10:00Z,175.10,108.50,0.00164,0
2026-01-10T00:15:00Z,185.76,100.26,0.00129,0
2026-01-10T00:20:00Z,174.74,90.21,0.00241,0
2026-01-10T00:25:00Z,185.08,108.93,0.00233,0
2026-01-10T00:30:00Z,161.46,98.91,0.00194,0
2026-01-10T00:35:00Z,147.26,92.66,0.00156,0
2026-01-10T00:40:00Z,169.98,110.51,0.00088,0
2026-01-10T00:45:00Z,201.43,89.98,0.00049,0
2026-01-10T00:50:00Z,160.89,117.22,0.00075,0
2026-01-10T00:55:00Z,203.06,109.67,0.00191,0
2026-01-10T01:00:00Z,193.39,93.11,0.00066,0
2026-01-10T01:05:00Z,178.06,105.82,0.00105,0
2026-01-10T01:10:00Z,194.11,114.36,0.00098,0
2026-01-10T01:15:00Z,109.62,102.97,0.00136,0
2026-01-10T01:20:00Z,147.77,108.75,0.00070,0
2026-01-10T01:25:00Z,195.70,119.21,0.00073,0
2026-01-10T01:30:00Z,164.49,114.66,0.00209,0
2026-01-10T01:35:00Z,199.35,103.85,0.00102,0
2026-01-10T01:40:00Z,182.91,106.60,0.00170,0
2026-01-10T01:45:00Z,162.87,92.53,0.00045,0
2026-01-10T01:50:00Z,195.14,132.60,0.00224,0
2026-01-10T01:55:00Z,163.82,105.18,0.00234,0
2026-01-10T02:00:00Z,207.66,113.58,0.00131,0
2026-01-10T02:05:00Z,182.28,102.79,0.00149,0
2026-01-10T02:10:00Z,170.73,99.66,0.00112,0
2026-01-10T02:15:00Z,125.02,107.09,0.00108,0
2026-01-10T02:20:00Z,230.42,105.21,0.00198,0
2026-01-10T02:25:00Z,171.49,97.67,0.00072,0
2026-01-10T02:30:00Z,129.72,100.42,0.00097,0
2026-01-10T02:35:00Z,162.35,118.72,0.00197,0
2026-01-10T02:40:00Z,173.63,112.07,0.00185,0
2026-01-10T02:45:00Z,206.70,124.41,0.00123,0
2026-01-10T02:50:00Z,155.85,97.97,0.00146,0
2026-01-10T02:55:00Z,201.94,109.62,0.00228,0
2026-01-10T03:00:00Z,162.90,110.76,0.00111,0
2026-01-10T03:05:00Z,166.33,109.00,0.00170,0
2026-01-10T03:10:00Z,143.86,108.96,0.00284,0
2026-01-10T03:15:00Z,138.71,117.98,0.00089,0
2026-01-10T03:20:00Z,149.97,104.75,0.00003,0
2026-01-10T03:25:00Z,186.29,105.84,0.00044,0
2026-01-10T03:30:00Z,171.31,100.68,0.00141,0
2026-01-10T03:35:00Z,206.80,104.60,0.00117,0
2026-01-10T03:40:00Z,185.24,121.60,0.00247,0
2026-01-10T03:45:00Z,173.77,120.51,0.00198,0
2026-01-10T03:50:00Z,207.49,127.35,0.00173,0
2026-01-10T03:55:00Z,212.81,107.30,0.00014,0
2026-01-10T04:00:00Z,195.21,122.15,0.00192,0
2026-01-10T04:05:00Z,181.66,118.21,0.00109,0
2026-01-10T04:10:00Z,130.17,103.25,0.00180,0
2026-01-10T04:15:00Z,193.53,124.23,0.00144,0
2026-01-10T04:20:00Z,158.66,115.22,0.00122,0
2026-01-10T04:25:00Z,183.74,100.42,0.00072,0
2026-01-10T04:30:00Z,161.60,115.69,0.00185,0
2026-01-10T04:35:00Z,178.94,120.44,0.00122,0
2026-01-10T04:40:00Z,239.47,107.00,0.00177,0
2026-01-10T04:45:00Z,218.19,134.79,0.00082,0
2026-01-10T04:50:00Z,174.45,112.30,0.00261,0
2026-01-10T04:55:00Z,213.58,120.45,0.00154,0
2026-01-10T05:00:00Z,216.20,125.03,0.00129,0
2026-01-10T05:05:00Z,227.69,120.65,0.00177,0
2026-01-10T05:10:00Z,223.70,122.47,0.00123,0
2026-01-10T05:15:00Z,230.43,124.11,0.00021,0
2026-01-10T05:20:00Z,207.30,88.81,0.00221,0
2026-01-10T05:25:00Z,202.34,110.10,0.00230,0
2026-01-10T05:30:00Z,236.09,125.25,0.00057,0
2026-01-10T05:35:00Z,206.42,118.39,0.00288,0
2026-01-10T05:40:00Z,193.48,117.50,0.00052,0
2026-01-10T05:45:00Z,261.36,116.62,0.00081,0
2026-01-10T05:50:00Z,199.29,95.68,0.00056,0
2026-01-10T05:55:00Z,267.25,115.93,0.00192,0
2026-01-10T06:00:00Z,249.13,119.37,0.00190,0
2026-01-10T06:05:00Z,258.55,114.85,0.00168,0
2026-01-10T06:10:00Z,217.69,108.07,0.00253,0
2026-01-10T06:15:00Z,224.93,113.58,0.00113,0
2026-01-10T06:20:00Z,262.04,110.00,0.00133,0
2026-01-10T06:25:00Z,262.85,136.70,0.00183,0
2026-01-10T06:30:00Z,299.66,125.03,0.00125,0
2026-01-10T06:35:00Z,212.36,112.08,0.00172,0
2026-01-10T06:40:00Z,261.52,105.39,0.00170,0
2026-01-10T06:45:00Z,272.60,111.28,0.00074,0
2026-01-10T06:50:00Z,258.10,115.40,0.00234,0
2026-01-10T06:55:00Z,280.34,123.57,0.00039,0
2026-01-10T07:00:00Z,294.91,140.99,0.00202,0
2026-01-10T07:05:00Z,329.53,134.63,0.00136,0
2026-01-10T07:10:00Z,329.22,125.92,0.00203,1
2026-01-10T07:15:00Z,308.55,109.09,0.00076,0
2026-01-10T07:20:00Z,309.35,110.33,0.00125,0
2026-01-10T07:25:00Z,280.04,118.10,0.00148,0
2026-01-10T07:30:00Z,354.03,105.93,0.00073,0
2026-01-10T07:35:00Z,351.00,118.70,0.00093,0
2026-01-10T07:40:00Z,362.28,128.93,0.00116,0
2026-01-10T07:45:00Z,298.78,116.10,0.00266,0
2026-01-10T07:50:00Z,347.20,142.19,0.00118,0
2026-01-10T07:55:00Z,409.25,123.79,0.00152,0
2026-01-10T08:00:00Z,346.47,141.98,0.00147,0
2026-01-10T08:05:00Z,346.83,109.95,0.00110,0
2026-01-10T08:10:00Z,389.38,133.39,0.00169,0
2026-01-10T08:15:00Z,383.13,123.13,0.00008,0
2026-01-10T08:20:00Z,407.24,149.64,0.00242,0
2026-01-10T08:25:00Z,360.44,158.13,0.00117,0
2026-01-10T08:30:00Z,431.41,144.01,0.00124,3
2026-01-10T08:35:00Z,415.83,141.99,0.00136,4
2026-01-10T08:40:00Z,427.95,125.74,0.00006,1
2026-01-10T08:45:00Z,444.81,135.67,0.00076,0
2026-01-10T08:50:00Z,430.32,125.92,0.00173,2
2026-01-10T08:55:00Z,422.50,147.51,0.00000,0
2026-01-10T09:00:00Z,445.13,140.58,0.00015,1
2026-01-10T09:05:00Z,449.49,142.79,0.00100,1
2026-01-10T09:10:00Z,481.98,145.43,0.00140,0
2026-01-10T09:15:00Z,478.64,134.86,0.00200,3
2026-01-10T09:20:00Z,497.40,176.07,0.00185,3
2026-01-10T09:25:00Z,484.85,141.68,0.00247,5
2026-01-10T09:30:00Z,500.19,146.64,0.00128,4
2026-01-10T09:35:00Z,489.15,150.76,0.00149,5
2026-01-10T09:40:00Z,476.68,155.50,0.00290,6
2026-01-10T09:45:00Z,463.37,144.03,0.00205,1
2026-01-10T09:50:00Z,507.23,156.33,0.00145,3
2026-01-10T09:55:00Z,503.51,152.87,0.00076,2
2026-01-10T10:00:00Z,486.89,124.60,0.00211,0
2026-01-10T10:05:00Z,515.51,149.75,0.00253,7
2026-01-10T10:10:00Z,497.78,139.92,0.00251,3
2026-01-10T10:15:00Z,549.06,145.98,0.00169,0
2026-01-10T10:20:00Z,536.35,152.46,0.00125,3
2026-01-10T10:25:00Z,492.41,148.86,0.00189,3
2026-01-10T10:30:00Z,525.58,149.70,0.00064,3
2026-01-10T10:35:00Z,559.84,138.79,0.00233,4
2026-01-10T10:40:00Z,524.97,137.37,0.00109,1
2026-01-10T10:45:00Z,531.12,150.83,0.00226,3
2026-01-10T10:50:00Z,521.90,161.26,0.00087,3
2026-01-10T10:55:00Z,516.65,145.85,0.00000,3
2026-01-10T11:00:00Z,517.84,115.44,0.00235,4
2026-01-10T11:05:00Z,511.99,146.32,0.00087,2
2026-01-10T11:10:00Z,582.44,160.86,0.00174,3
2026-01-10T11:15:00Z,511.71,143.36,0.00154,0
2026-01-10T11:20:00Z,484.57,156.84,0.00125,6
2026-01-10T11:25:00Z,490.78,120.09,0.00182,2
2026-01-10T11:30:00Z,548.05,157.92,0.00220,4
2026-01-10T11:35:00Z,518.18,141.57,0.00147,4
2026-01-10T11:40:00Z,524.51,149.23,0.00072,5
2026-01-10T11:45:00Z,512.31,155.31,0.00261,0
2026-01-10T11:50:00Z,546.04,146.07,0.00069,2
2026-01-10T11:55:00Z,548.94,136.52,0.00184,4
2026-01-10T12:00:00Z,529.89,160.23,0.00078,5
2026-01-10T12:05:00Z,511.84,155.04,0.00094,2
2026-01-10T12:10:00Z,512.94,160.11,0.00118,4
2026-01-10T12:15:00Z,500.22,124.96,0.00045,3
2026-01-10T12:20:00Z,441.33,142.04,0.00150,1
2026-01-10T12:25:00Z,471.05,130.25,0.00218,0
2026-01-10T12:30:00Z,515.01,148.33,0.00240,2
2026-01-10T12:35:00Z,428.04,154.41,0.00271,2
2026-01-10T12:40:00Z,422.34,137.62,0.00169,0
2026-01-10T12:45:00Z,509.63,146.88,0.00138,0
2026-01-10T12:50:00Z,434.20,128.07,0.00124,0
2026-01-10T12:55:00Z,468.91,144.62,0.00185,0
2026-01-10T13:00:00Z,459.16,150.67,0.00142,0
2026-01-10T13:05:00Z,458.48,159.77,0.00133,0
2026-01-10T13:10:00Z,460.75,151.86,0.00180,0
2026-01-10T13:15:00Z,456.87,143.71,0.00030,1
2026-01-10T13:20:00Z,452.44,153.88,0.00128,0
2026-01-10T13:25:00Z,400.90,131.95,0.00192,0
2026-01-10T13:30:00Z,378.65,125.12,0.00285,0
2026-01-10T13:35:00Z,445.88,149.72,0.00222,0
2026-01-10T13:40:00Z,426.43,139.62,0.00233,0
2026-01-10T13:45:00Z,370.72,137.53,0.00255,0
2026-01-10T13:50:00Z,372.24,138.24,0.00262,0
2026-01-10T13:55:00Z,378.56,126.21,0.00253,0
2026-01-10T14:00:00Z,410.99,148.36,0.00074,0
2026-01-10T14:05:00Z,412.80,120.32,0.00158,0
2026-01-10T14:10:00Z,421.92,127.73,0.00224,1
2026-01-10T14:15:00Z,356.99,127.37,0.00122,2
2026-01-10T14:20:00Z,357.86,129.62,0.00082,0
2026-01-10T14:25:00Z,362.45,128.62,0.00209,0
2026-01-10T14:30:00Z,350.48,121.54,0.00000,1
2026-01-10T14:35:00Z,392.71,127.16,0.00174,0
2026-01-10T14:40:00Z,328.36,123.46,0.00083,0
2026-01-10T14:45:00Z,343.37,117.74,0.00228,0
2026-01-10T14:50:00Z,312.57,133.75,0.00126,0
2026-01-10T14:55:00Z,280.64,120.58,0.00009,0
2026-01-10T15:00:00Z,327.62,133.43,0.00166,0
2026-01-10T15:05:00Z,380.62,136.40,0.00128,0
2026-01-10T15:10:00Z,289.37,108.34,0.00207,0
2026-01-10T15:15:00Z,316.57,125.91,0.00237,0
2026-01-10T15:20:00Z,312.86,125.88,0.00103,0
2026-01-10T15:25:00Z,326.98,116.08,0.00107,0
2026-01-10T15:30:00Z,322.64,118.85,0.00207,0
2026-01-10T15:35:00Z,281.20,123.82,0.00185,0
2026-01-10T15:40:00Z,273.41,131.99,0.00049,0
2026-01-10T15:45:00Z,290.24,110.32,0.00145,0
2026-01-10T15:50:00Z,320.30,125.93,0.00143,0
2026-01-10T15:55:00Z,345.56,112.55,0.00169,0
2026-01-10T16:00:00Z,315.25,108.77,0.00139,0
2026-01-10T16:05:00Z,305.55,129.04,0.00072,0
2026-01-10T16:10:00Z,286.54,129.35,0.00000,0
2026-01-10T16:15:00Z,320.86,127.14,0.00119,0
2026-01-10T16:20:00Z,262.93,138.93,0.00175,0
2026-01-10T16:25:00Z,282.29,115.98,0.00146,0
2026-01-10T16:30:00Z,285.35,120.27,0.00213,0
2026-01-10T16:35:00Z,299.97,122.67,0.00144,0
2026-01-10T16:40:00Z,267.16,129.45,0.00126,0
2026-01-10T16:45:00Z,265.59,114.40,0.00079,0
2026-01-10T16:50:00Z,261.84,119.22,0.00177,0
2026-01-10T16:55:00Z,255.08,138.42,0.00257,0
2026-01-10T17:00:00Z,302.41,138.81,0.00238,0
2026-01-10T17:05:00Z,283.85,125.12,0.00223,0
2026-01-10T17:10:00Z,279.95,144.56,0.00077,0
2026-01-10T17:15:00Z,253.13,105.77,0.00212,0
2026-01-10T17:20:00Z,313.01,116.24,0.00122,0
2026-01-10T17:25:00Z,314.28,162.00,0.00204,0
2026-01-10T17:30:00Z,336.51,136.05,0.00154,0
2026-01-10T17:35:00Z,313.16,115.17,0.00149,0
2026-01-10T17:40:00Z,274.10,136.73,0.00066,0
2026-01-10T17:45:00Z,293.57,132.60,0.00116,0
2026-01-10T17:50:00Z,284.98,141.43,0.00220,0
2026-01-10T17:55:00Z,288.09,126.20,0.00163,0
2026-01-10T18:00:00Z,320.93,129.34,0.00223,0
2026-01-10T18:05:00Z,293.48,122.40,0.00184,0
2026-01-10T18:10:00Z,320.99,138.09,0.00065,0
2026-01-10T18:15:00Z,297.04,129.93,0.00148,0
2026-01-10T18:20:00Z,314.73,125.79,0.00203,0
2026-01-10T18:25:00Z,303.49,118.10,0.00181,0
2026-01-10T18:30:00Z,266.31,123.36,0.00102,0
2026-01-10T18:35:00Z,285.44,123.59,0.00081,0
2026-01-10T18:40:00Z,302.20,118.68,0.00122,0
2026-01-10T18:45:00Z,336.83,125.71,0.00080,0
2026-01-10T18:50:00Z,308.73,120.64,0.00191,0
2026-01-10T18:55:00Z,325.38,121.96,0.00045,0
2026-01-10T19:00:00Z,282.17,124.71,0.00187,0
2026-01-10T19:05:00Z,284.92,112.32,0.00263,0
2026-01-10T19:10:00Z,310.55,125.81,0.00045,0
2026-01-10T19:15:00Z,345.83,155.67,0.00127,0
2026-01-10T19:20:00Z,285.77,133.53,0.00080,0
2026-01-10T19:25:00Z,337.75,118.11,0.00088,0
2026-01-10T19:30:00Z,285.15,105.65,0.00105,0
2026-01-10T19:35:00Z,312.82,113.68,0.00091,0
2026-01-10T19:40:00Z,275.78,107.30,0.00157,0
2026-01-10T19:45:00Z,267.10,114.45,0.00145,0
2026-01-10T19:50:00Z,322.55,132.11,0.00246,0
2026-01-10T19:55:00Z,279.09,107.18,0.00180,0
2026-01-10T20:00:00Z,286.02,114.86,0.00219,0
2026-01-10T20:05:00Z,277.63,132.61,0.00238,0
2026-01-10T20:10:00Z,309.35,123.31,0.00149,0
2026-01-10T20:15:00Z,254.57,112.86,0.00156,0
2026-01-10T20:20:00Z,280.64,121.77,0.00221,0
2026-01-10T20:25:00Z,299.57,126.98,0.00241,0
2026-01-10T20:30:00Z,229.31,115.32,0.00179,0
2026-01-10T20:35:00Z,222.08,128.76,0.00276,0
2026-01-10T20:40:00Z,300.20,121.32,0.00174,0
2026-01-10T20:45:00Z,294.16,136.85,0.00178,0
2026-01-10T20:50:00Z,273.04,129.92,0.00000,0
2026-01-10T20:55:00Z,260.27,117.33,0.00309,0
2026-01-10T21:00:00Z,219.06,130.76,0.00193,0
2026-01-10T21:05:00Z,259.72,114.96,0.00134,0
2026-01-10T21:10:00Z,225.60,120.58,0.00146,0
2026-01-10T21:15:00Z,208.68,111.54,0.00198,0
2026-01-10T21:20:00Z,219.48,119.86,0.00137,0
2026-01-10T21:25:00Z,261.45,130.39,0.00200,0
2026-01-10T21:30:00Z,264.31,128.16,0.00103,0
2026-01-10T21:35:00Z,206.32,126.30,0.00170,0
2026-01-10T21:40:00Z,194.72,102.80,0.00064,0
2026-01-10T21:45:00Z,215.17,109.73,0.00106,0
2026-01-10T21:50:00Z,197.35,119.87,0.00261,0
2026-01-10T21:55:00Z,243.97,120.94,0.00006,0
2026-01-10T22:00:00Z,226.21,98.77,0.00152,0
2026-01-10T22:05:00Z,198.16,116.81,0.00123,0
2026-01-10T22:10:00Z,177.40,104.80,0.00117,0
2026-01-10T22:15:00Z,188.12,118.91,0.00036,0
2026-01-10T22:20:00Z,198.40,101.43,0.00069,0
2026-01-10T22:25:00Z,194.14,107.72,0.00140,0
2026-01-10T22:30:00Z,163.95,127.84,0.00155,0
2026-01-10T22:35:00Z,185.44,109.56,0.00184,0
2026-01-10T22:40:00Z,167.57,96.51,0.00103,0
2026-01-10T22:45:00Z,232.83,131.38,0.00190,0
2026-01-10T22:50:00Z,193.28,100.21,0.00125,0
2026-01-10T22:55:00Z,203.85,103.24,0.00181,0
2026-01-10T23:00:00Z,189.24,104.28,0.00005,0
2026-01-10T23:05:00Z,213.61,121.58,0.00208,0
2026-01-10T23:10:00Z,165.08,107.40,0.00153,0
2026-01-10T23:15:00Z,206.17,111.32,0.00159,0
2026-01-10T23:20:00Z,148.33,99.61,0.00104,0
2026-01-10T23:25:00Z,157.86,87.38,0.00184,0
2026-01-10T23:30:00Z,162.15,117.66,0.00160,0
2026-01-10T23:35:00Z,161.92,98.12,0.00151,0
2026-01-10T23:40:00Z,173.00,129.10,0.00130,0
2026-01-10T23:45:00Z,188.55,120.31,0.00102,0
2026-01-10T23:50:00Z,171.70,105.80,0.00102,0
2026-01-10T23:55:00Z,129.31,92.86,0.00061,0
2026-01-11T00:00:00Z,148.95,117.20,0.00239,0
2026-01-11T00:05:00Z,120.42,94.06,0.00147,0
2026-01-11T00:10:00Z,180.34,124.72,0.00096,0
2026-01-11T00:15:00Z,186.60,90.39,0.00105,0
2026-01-11T00:20:00Z,174.27,122.33,0.00127,0
2026-01-11T00:25:00Z,144.22,77.82,0.00193,0
2026-01-11T00:30:00Z,163.54,110.62,0.00137,0
2026-01-11T00:35:00Z,116.39,96.44,0.00089,0
2026-01-11T00:40:00Z,136.40,80.75,0.00178,0
2026-01-11T00:45:00Z,183.62,125.07,0.00223,0
2026-01-11T00:50:00Z,159.58,113.27,0.00162,0
2026-01-11T00:55:00Z,145.15,89.02,0.00184,0
2026-01-11T01:00:00Z,147.62,96.03,0.00260,0
2026-01-11T01:05:00Z,140.36,125.75,0.00195,0
2026-01-11T01:10:00Z,164.90,104.64,0.00135,0
2026-01-11T01:15:00Z,148.43,87.92,0.00135,0
2026-01-11T01:20:00Z,190.00,100.29,0.00153,0
2026-01-11T01:25:00Z,154.57,106.77,0.00204,0
2026-01-11T01:30:00Z,174.29,103.90,0.00166,0
2026-01-11T01:35:00Z,151.66,103.93,0.00022,0
2026-01-11T01:40:00Z,172.26,110.10,0.00186,0
2026-01-11T01:45:00Z,174.63,111.82,0.00102,0
2026-01-11T01:50:00Z,174.75,118.62,0.00136,0
2026-01-11T01:55:00Z,169.69,124.11,0.00109,0
2026-01-11T02:00:00Z,158.30,108.65,0.00141,0
2026-01-11T02:05:00Z,149.99,100.55,0.00031,0
2026-01-11T02:10:00Z,169.57,120.92,0.00149,0
2026-01-11T02:15:00Z,192.71,93.54,0.00091,0
2026-01-11T02:20:00Z,115.33,102.52,0.00120,0
2026-01-11T02:25:00Z,181.52,114.52,0.00226,0
2026-01-11T02:30:00Z,200.85,108.19,0.00119,0
2026-01-11T02:35:00Z,165.87,109.99,0.00190,0
2026-01-11T02:40:00Z,173.51,97.78,0.00098,0
2026-01-11T02:45:00Z,161.65,101.71,0.00118,0
2026-01-11T02:50:00Z,160.68,88.17,0.00105,0
2026-01-11T02:55:00Z,164.81,112.36,0.00209,0
2026-01-11T03:00:00Z,137.97,108.89,0.00165,0
2026-01-11T03:05:00Z,168.27,108.16,0.00174,0
2026-01-11T03:10:00Z,165.53,119.89,0.00146,0
2026-01-11T03:15:00Z,197.23,112.45,0.00184,0
2026-01-11T03:20:00Z,173.33,120.64,0.00164,0
2026-01-11T03:25:00Z,155.94,112.20,0.00213,0
2026-01-11T03:30:00Z,167.55,110.63,0.00109,0
2026-01-11T03:35:00Z,161.70,102.18,0.00077,0
2026-01-11T03:40:00Z,187.59,119.14,0.00281,0
2026-01-11T03:45:00Z,177.38,115.90,0.00108,0
2026-01-11T03:50:00Z,209.30,94.18,0.00236,0
2026-01-11T03:55:00Z,181.34,119.49,0.00097,0
2026-01-11T04:00:00Z,211.17,128.32,0.00160,0
2026-01-11T04:05:00Z,194.59,91.79,0.00250,0
2026-01-11T04:10:00Z,184.38,124.13,0.00202,0
2026-01-11T04:15:00Z,149.34,119.76,0.00098,0
2026-01-11T04:20:00Z,191.45,109.17,0.00193,0
2026-01-11T04:25:00Z,168.86,128.31,0.00176,0
2026-01-11T04:30:00Z,177.97,121.58,0.00179,0
2026-01-11T04:35:00Z,207.70,141.80,0.00222,0
2026-01-11T04:40:00Z,196.68,109.61,0.00086,0
2026-01-11T04:45:00Z,185.05,110.48,0.00242,0
2026-01-11T04:50:00Z,189.18,124.45,0.00081,0
2026-01-11T04:55:00Z,198.19,108.67,0.00205,0
2026-01-11T05:00:00Z,210.92,107.04,0.00111,0
2026-01-11T05:05:00Z,178.80,113.37,0.00106,0
2026-01-11T05:10:00Z,251.11,129.88,0.00162,0
2026-01-11T05:15:00Z,234.07,126.26,0.00166,0
2026-01-11T05:20:00Z,213.00,103.59,0.00232,0
2026-01-11T05:25:00Z,210.23,102.52,0.00243,0
2026-01-11T05:30:00Z,240.60,117.01,0.00086,0
2026-01-11T05:35:00Z,175.86,121.21,0.00150,0
2026-01-11T05:40:00Z,280.96,114.28,0.00142,0
2026-01-11T05:45:00Z,167.01,107.82,0.00061,0
2026-01-11T05:50:00Z,232.56,107.68,0.00115,0
2026-01-11T05:55:00Z,263.28,107.89,0.00208,0
2026-01-11T06:00:00Z,231.60,124.18,0.00228,0
2026-01-11T06:05:00Z,260.01,118.79,0.00205,0
2026-01-11T06:10:00Z,250.45,117.71,0.00154,0
2026-01-11T06:15:00Z,288.59,124.54,0.00000,0
2026-01-11T06:20:00Z,247.45,140.45,0.00232,0
2026-01-11T06:25:00Z,239.75,121.62,0.00060,0
2026-01-11T06:30:00Z,252.52,102.71,0.00234,0
2026-01-11T06:35:00Z,277.00,113.17,0.00175,0
2026-01-11T06:40:00Z,264.18,127.52,0.00062,0
2026-01-11T06:45:00Z,283.26,138.96,0.00105,0
2026-01-11T06:50:00Z,325.78,128.55,0.00058,0
2026-01-11T06:55:00Z,287.17,114.65,0.00144,0
2026-01-11T07:00:00Z,324.06,119.97,0.00144,0
2026-01-11T07:05:00Z,302.11,112.31,0.00058,0
2026-01-11T07:10:00Z,292.34,123.80,0.00138,0
2026-01-11T07:15:00Z,318.87,131.69,0.00076,0
2026-01-11T07:20:00Z,332.58,131.10,0.00084,0
2026-01-11T07:25:00Z,325.91,137.01,0.00186,0
2026-01-11T07:30:00Z,365.84,143.99,0.00046,0
