timestamp,session_id,event_name,channel,journey,landing_source,device_category
2026-08-15T20:22:30Z,session-2106,transfer_failed,web,transfer,,
2026-08-15T20:22:52Z,session-2106,search_performed,web,search,,
2026-08-15T20:23:20Z,session-2106,recipient_selected,web,transfer,,
2026-08-15T20:23:38Z,session-2106,help_opened,web,,,
2026-08-15T20:23:42Z,session-2106,session_ended,web,,,
2026-08-15T20:29:05Z,session-2107,session_started,mobile,,,
2026-08-15T20:29:10Z,session-2107,login_completed,mobile,,,
2026-08-15T20:29:24Z,session-2107,dashboard_viewed,mobile,,,
2026-08-15T20:29:35Z,session-2107,transfer_started,mobile,transfer,,
2026-08-15T20:30:19Z,session-2107,recipient_selected,mobile,transfer,,
2026-08-15T20:30:40Z,session-2107,transfer_reviewed,mobile,transfer,,
2026-08-15T20:30:57Z,session-2107,session_ended,mobile,,,
2026-08-15T20:36:14Z,session-2108,session_started,mobile,,,
2026-08-15T20:36:17Z,session-2108,login_completed,mobile,,,
2026-08-15T20:36:39Z,session-2108,dashboard_viewed,mobile,,,
2026-08-15T20:36:54Z,session-2108,transfer_started,mobile,transfer,,
2026-08-15T20:37:14Z,session-2108,search_performed,mobile,search,,
2026-08-15T20:37:59Z,session-2108,recipient_selected,mobile,transfer,,
2026-08-15T20:38:08Z,session-2108,transfer_reviewed,mobile,transfer,,
2026-08-15T20:38:26Z,session-2108,transfer_completed,mobile,transfer,,
2026-08-15T20:38:40Z,session-2108,session_ended,mobile,,,
2026-08-15T20:43:19Z,session-2109,session_started,web,,,
2026-08-15T20:43:22Z,session-2109,login_completed,web,,,
2026-08-15T20:43:25Z,session-2109,dashboard_viewed,web,,,
2026-08-15T20:43:44Z,session-2109,transfer_started,web,transfer,,
2026-08-15T20:43:50Z,session-2109,help_opened,web,,,
2026-08-15T20:44:26Z,session-2109,recipient_selected,web,transfer,,
2026-08-15T20:44:39Z,session-2109,transfer_reviewed,web,transfer,,
2026-08-15T20:44:54Z,session-2109,transfer_completed,web,transfer,,
2026-08-15T20:45:11Z,session-2109,session_ended,web,,,
2026-08-15T20:50:14Z,session-2110,session_started,web,,,
2026-08-15T20:50:28Z,session-2110,login_completed,web,,,
2026-08-15T20:50:32Z,session-2110,dashboard_viewed,web,,,
2026-08-15T20:50:51Z,session-2110,transfer_started,web,transfer,,
2026-08-15T20:52:29Z,session-2110,recipient_selected,web,transfer,,
2026-08-15T20:52:46Z,session-2110,transfer_reviewed,web,transfer,,
2026-08-15T20:53:06Z,session-2110,transfer_completed,web,transfer,,
2026-08-15T20:53:25Z,session-2110,session_ended,web,,,
2026-08-15T20:57:07Z,session-2111,session_started,web,,,
2026-08-15T20:57:27Z,session-2111,login_completed,web,,,
2026-08-15T20:57:35Z,session-2111,dashboard_viewed,web,,,
2026-08-15T20:57:39Z,session-2111,transfer_started,web,transfer,,
2026-08-15T20:58:36Z,session-2111,recipient_selected,web,transfer,,
2026-08-15T20:58:42Z,session-2111,transfer_reviewed,web,transfer,,
2026-08-15T20:59:02Z,session-2111,transfer_completed,web,transfer,,
2026-08-15T20:59:08Z,session-2111,session_ended,web,,,
2026-08-15T21:04:03Z,session-2112,session_started,web,,,
2026-08-15T21:04:07Z,session-2112,login_failed,web,,,
2026-08-15T21:04:10Z,session-2112,login_completed,web,,,
2026-08-15T21:04:32Z,session-2112,dashboard_viewed,web,,,
2026-08-15T21:04:37Z,session-2112,transfer_started,web,transfer,,
2026-08-15T21:05:49Z,session-2112,recipient_selected,web,transfer,,
2026-08-15T21:06:07Z,session-2112,transfer_reviewed,web,transfer,,
2026-08-15T21:06:14Z,session-2112,session_ended,web,,,
2026-08-15T21:11:07Z,session-2113,session_started,web,,,
2026-08-15T21:11:17Z,session-2113,login_completed,web,,,
2026-08-15T21:11:25Z,session-2113,dashboard_viewed,web,,,
2026-08-15T21:11:38Z,session-2113,transfer_started,web,transfer,,
2026-08-15T21:11:44Z,session-2113,transfer_failed,web,transfer,,
2026-08-15T21:12:13Z,session-2113,recipient_selected,web,transfer,,
2026-08-15T21:12:24Z,session-2113,transfer_completed,web,transfer,,
2026-08-15T21:12:31Z,session-2113,session_ended,web,,,
2026-08-15T21:18:07Z,session-2114,session_started,web,,,
2026-08-15T21:18:29Z,session-2114,login_failed,web,,,
2026-08-15T21:18:35Z,session-2114,login_completed,web,,,
2026-08-15T21:18:57Z,session-2114,dashboard_viewed,web,,,
2026-08-15T21:19:15Z,session-2114,transfer_started,web,transfer,,
2026-08-15T21:19:41Z,session-2114,recipient_selected,web,transfer,,
2026-08-15T21:19:46Z,session-2114,transfer_reviewed,web,transfer,,
2026-08-15T21:19:57Z,session-2114,help_opened,web,,,
2026-08-15T21:20:03Z,session-2114,session_ended,web,,,
2026-08-15T21:25:13Z,session-2115,session_started,web,,,
2026-08-15T21:25:19Z,session-2115,login_completed,web,,,
2026-08-15T21:25:39Z,session-2115,dashboard_viewed,web,,,
2026-08-15T21:25:58Z,session-2115,transfer_started,web,transfer,,
2026-08-15T21:26:20Z,session-2115,search_performed,web,search,,
2026-08-15T21:27:15Z,session-2115,recipient_selected,web,transfer,,
2026-08-15T21:27:27Z,session-2115,transfer_reviewed,web,transfer,,
2026-08-15T21:27:31Z,session-2115,session_ended,web,,,
2026-08-15T21:32:11Z,session-2116,session_started,mobile,,,
2026-08-15T21:32:29Z,session-2116,login_completed,mobile,,,
2026-08-15T21:32:32Z,session-2116,dashboard_viewed,mobile,,,
2026-08-15T21:32:52Z,session-2116,transfer_started,mobile,transfer,,
2026-08-15T21:33:29Z,session-2116,recipient_selected,mobile,transfer,,
2026-08-15T21:33:44Z,session-2116,transfer_reviewed,mobile,transfer,,
2026-08-15T21:34:00Z,session-2116,transfer_completed,mobile,transfer,,
2026-08-15T21:34:10Z,session-2116,session_ended,mobile,,,
2026-08-15T21:39:21Z,session-2117,session_started,web,,,
2026-08-15T21:39:33Z,session-2117,login_completed,web,,,
2026-08-15T21:39:43Z,session-2117,dashboard_viewed,web,,,
2026-08-15T21:39:57Z,session-2117,transfer_started,web,transfer,,
2026-08-15T21:40:03Z,session-2117,search_performed,web,search,,
2026-08-15T21:40:43Z,session-2117,recipient_selected,web,transfer,,
2026-08-15T21:40:46Z,session-2117,transfer_reviewed,web,transfer,,
2026-08-15T21:41:04Z,session-2117,session_ended,web,,,
2026-08-15T21:46:11Z,session-2118,session_started,mobile,,,
2026-08-15T21:46:27Z,session-2118,login_completed,mobile,,,
2026-08-15T21:46:46Z,session-2118,dashboard_viewed,mobile,,,
2026-08-15T21:47:01Z,session-2118,transfer_started,mobile,transfer,,
2026-08-15T21:47:22Z,session-2118,search_performed,mobile,search,,
2026-08-15T21:47:28Z,session-2118,help_opened,mobile,,,
2026-08-15T21:47:47Z,session-2118,search_performed,mobile,search,,
2026-08-15T21:47:58Z,session-2118,transfer_failed,mobile,transfer,,
2026-08-15T21:48:24Z,session-2118,recipient_selected,mobile,transfer,,
2026-08-15T21:48:35Z,session-2118,transfer_reviewed,mobile,transfer,,
2026-08-15T21:48:51Z,session-2118,session_ended,mobile,,,
2026-08-15T21:53:14Z,session-2119,session_started,mobile,,,
2026-08-15T21:53:34Z,session-2119,login_completed,mobile,,,
2026-08-15T21:53:51Z,session-2119,dashboard_viewed,mobile,,,
2026-08-15T21:54:11Z,session-2119,transfer_started,mobile,transfer,,
2026-08-15T21:54:32Z,session-2119,search_performed,mobile,search,,
2026-08-15T21:54:47Z,session-2119,search_performed,mobile,search,,
2026-08-15T21:55:19Z,session-2119,recipient_selected,mobile,transfer,,
2026-08-15T21:55:34Z,session-2119,transfer_reviewed,mobile,transfer,,
2026-08-15T21:55:40Z,session-2119,session_ended,mobile,,,
2026-08-15T22:00:07Z,session-2120,session_started,mobile,,,
2026-08-15T22:00:11Z,session-2120,login_completed,mobile,,,
2026-08-15T22:00:21Z,session-2120,dashboard_viewed,mobile,,,
2026-08-15T22:00:26Z,session-2120,transfer_started,mobile,transfer,,
2026-08-15T22:00:33Z,session-2120,transfer_failed,mobile,transfer,,
2026-08-15T22:00:46Z,session-2120,transfer_failed,mobile,transfer,,
2026-08-15T22:01:25Z,session-2120,recipient_selected,mobile,transfer,,
2026-08-15T22:01:37Z,session-2120,transfer_reviewed,mobile,transfer,,
2026-08-15T22:01:48Z,session-2120,session_ended,mobile,,,
2026-08-15T22:07:04Z,session-2121,session_started,web,,,
2026-08-15T22:07:08Z,session-2121,login_completed,web,,,
2026-08-15T22:07:26Z,session-2121,dashboard_viewed,web,,,
2026-08-15T22:07:47Z,session-2121,transfer_started,web,transfer,,
2026-08-15T22:08:02Z,session-2121,help_opened,web,,,
2026-08-15T22:08:19Z,session-2121,recipient_selected,web,transfer,,
2026-08-15T22:08:32Z,session-2121,transfer_reviewed,web,transfer,,
2026-08-15T22:08:37Z,session-2121,session_ended,web,,,
2026-08-15T22:14:05Z,session-2122,session_started,mobile,,,
2026-08-15T22:14:22Z,session-2122,login_completed,mobile,,,
2026-08-15T22:14:29Z,session-2122,dashboard_viewed,mobile,,,
2026-08-15T22:14:35Z,session-2122,transfer_started,mobile,transfer,,
2026-08-15T22:14:47Z,session-2122,search_performed,mobile,search,,
2026-08-15T22:15:26Z,session-2122,recipient_selected,mobile,transfer,,
2026-08-15T22:15:33Z,session-2122,transfer_completed,mobile,transfer,,
2026-08-15T22:15:48Z,session-2122,session_ended,mobile,,,
2026-08-15T22:21:17Z,session-2123,session_started,mobile,,,
2026-08-15T22:21:29Z,session-2123,login_completed,mobile,,,
2026-08-15T22:21:42Z,session-2123,dashboard_viewed,mobile,,,
2026-08-15T22:21:58Z,session-2123,transfer_started,mobile,transfer,,
2026-08-15T22:22:15Z,session-2123,search_performed,mobile,search,,
2026-08-15T22:22:21Z,session-2123,transfer_failed,mobile,transfer,,
2026-08-15T22:22:28Z,session-2123,help_opened,mobile,,,
2026-08-15T22:23:02Z,session-2123,recipient_selected,mobile,transfer,,
2026-08-15T22:23:20Z,session-2123,session_ended,mobile,,,
2026-08-15T22:28:19Z,session-2124,session_started,web,,,
2026-08-15T22:28:33Z,session-2124,login_failed,web,,,
2026-08-15T22:28:52Z,session-2124,login_completed,web,,,
2026-08-15T22:29:07Z,session-2124,dashboard_viewed,web,,,
2026-08-15T22:29:27Z,session-2124,transfer_started,web,transfer,,
2026-08-15T22:29:59Z,session-2124,recipient_selected,web,transfer,,
2026-08-15T22:30:15Z,session-2124,transfer_completed,web,transfer,,
2026-08-15T22:30:32Z,session-2124,session_ended,web,,,
2026-08-15T22:35:14Z,session-2125,session_started,mobile,,,
2026-08-15T22:35:33Z,session-2125,login_completed,mobile,,,
2026-08-15T22:35:45Z,session-2125,dashboard_viewed,mobile,,,
2026-08-15T22:36:02Z,session-2125,transfer_started,mobile,transfer,,
2026-08-15T22:36:06Z,session-2125,search_performed,mobile,search,,
2026-08-15T22:36:14Z,session-2125,transfer_failed,mobile,transfer,,
2026-08-15T22:36:55Z,session-2125,recipient_selected,mobile,transfer,,
2026-08-15T22:37:03Z,session-2125,transfer_reviewed,mobile,transfer,,
2026-08-15T22:37:24Z,session-2125,session_ended,mobile,,,
2026-08-15T22:42:16Z,session-2126,session_started,web,,,
2026-08-15T22:42:33Z,session-2126,login_completed,web,,,
2026-08-15T22:42:40Z,session-2126,dashboard_viewed,web,,,
2026-08-15T22:42:53Z,session-2126,transfer_started,web,transfer,,
2026-08-15T22:43:11Z,session-2126,transfer_failed,web,transfer,,
2026-08-15T22:43:16Z,session-2126,transfer_failed,web,transfer,,
2026-08-15T22:44:02Z,session-2126,recipient_selected,web,transfer,,
2026-08-15T22:44:14Z,session-2126,transfer_reviewed,web,transfer,,
2026-08-15T22:44:28Z,session-2126,help_opened,web,,,
2026-08-15T22:44:32Z,session-2126,session_ended,web,,,
2026-08-15T22:49:13Z,session-2127,session_started,web,,,
2026-08-15T22:49:33Z,session-2127,login_completed,web,,,
2026-08-15T22:49:50Z,session-2127,dashboard_viewed,web,,,
2026-08-15T22:50:07Z,session-2127,transfer_started,web,transfer,,
2026-08-15T22:51:39Z,session-2127,recipient_selected,web,transfer,,
2026-08-15T22:51:44Z,session-2127,transfer_reviewed,web,transfer,,
2026-08-15T22:51:50Z,session-2127,transfer_completed,web,transfer,,
2026-08-15T22:52:12Z,session-2127,session_ended,web,,,
2026-08-15T22:56:05Z,session-2128,session_started,web,,,
2026-08-15T22:56:21Z,session-2128,login_completed,web,,,
2026-08-15T22:56:40Z,session-2128,dashboard_viewed,web,,,
2026-08-15T22:56:58Z,session-2128,transfer_started,web,transfer,,
2026-08-15T22:57:17Z,session-2128,transfer_failed,web,transfer,,
2026-08-15T22:58:12Z,session-2128,recipient_selected,web,transfer,,
2026-08-15T22:58:15Z,session-2128,help_opened,web,,,
2026-08-15T22:58:29Z,session-2128,session_ended,web,,,
2026-08-15T23:03:04Z,session-2129,session_started,web,,,
2026-08-15T23:03:09Z,session-2129,login_completed,web,,,
2026-08-15T23:03:26Z,session-2129,dashboard_viewed,web,,,
2026-08-15T23:03:45Z,session-2129,transfer_started,web,transfer,,
2026-08-15T23:04:03Z,session-2129,search_performed,web,search,,
2026-08-15T23:04:11Z,session-2129,transfer_failed,web,transfer,,
2026-08-15T23:04:34Z,session-2129,recipient_selected,web,transfer,,
2026-08-15T23:04:44Z,session-2129,transfer_reviewed,web,transfer,,
2026-08-15T23:04:52Z,session-2129,transfer_completed,web,transfer,,
2026-08-15T23:04:59Z,session-2129,session_ended,web,,,
2026-08-15T23:10:13Z,session-2130,session_started,web,,,
2026-08-15T23:10:22Z,session-2130,login_completed,web,,,
2026-08-15T23:10:27Z,session-2130,dashboard_viewed,web,,,
2026-08-15T23:10:37Z,session-2130,transfer_started,web,transfer,,
2026-08-15T23:10:57Z,session-2130,search_performed,web,search,,
2026-08-15T23:11:16Z,session-2130,help_opened,web,,,
2026-08-15T23:11:28Z,session-2130,search_performed,web,search,,
2026-08-15T23:11:53Z,session-2130,recipient_selected,web,transfer,,
2026-08-15T23:12:15Z,session-2130,session_ended,web,,,
2026-08-15T23:17:04Z,session-2131,session_started,web,,,
2026-08-15T23:17:09Z,session-2131,login_completed,web,,,
2026-08-15T23:17:14Z,session-2131,dashboard_viewed,web,,,
2026-08-15T23:17:27Z,session-2131,transfer_started,web,transfer,,
2026-08-15T23:17:38Z,session-2131,transfer_failed,web,transfer,,
2026-08-15T23:18:06Z,session-2131,recipient_selected,web,transfer,,
2026-08-15T23:18:26Z,session-2131,transfer_completed,web,transfer,,
2026-08-15T23:18:39Z,session-2131,session_ended,web,,,
2026-08-15T23:24:19Z,session-2132,session_started,web,,,
2026-08-15T23:24:40Z,session-2132,login_failed,web,,,
2026-08-15T23:24:54Z,session-2132,login_completed,web,,,
2026-08-15T23:25:13Z,session-2132,dashboard_viewed,web,,,
2026-08-15T23:25:22Z,session-2132,transfer_started,web,transfer,,
2026-08-15T23:25:35Z,session-2132,search_performed,web,search,,
2026-08-15T23:25:52Z,session-2132,recipient_selected,web,transfer,,
2026-08-15T23:25:57Z,session-2132,transfer_completed,web,transfer,,
2026-08-15T23:26:08Z,session-2132,session_ended,web,,,
2026-08-15T23:31:20Z,session-2133,session_started,mobile,,,
2026-08-15T23:31:33Z,session-2133,login_failed,mobile,,,
2026-08-15T23:31:55Z,session-2133,login_completed,mobile,,,
2026-08-15T23:32:00Z,session-2133,dashboard_viewed,mobile,,,
2026-08-15T23:32:13Z,session-2133,transfer_started,mobile,transfer,,
2026-08-15T23:32:33Z,session-2133,search_performed,mobile,search,,
2026-08-15T23:32:52Z,session-2133,transfer_failed,mobile,transfer,,
2026-08-15T23:33:32Z,session-2133,recipient_selected,mobile,transfer,,
2026-08-15T23:33:54Z,session-2133,transfer_reviewed,mobile,transfer,,
2026-08-15T23:34:15Z,session-2133,session_ended,mobile,,,
2026-08-15T23:38:17Z,session-2134,session_started,mobile,,,
2026-08-15T23:38:24Z,session-2134,login_completed,mobile,,,
2026-08-15T23:38:46Z,session-2134,dashboard_viewed,mobile,,,
2026-08-15T23:38:52Z,session-2134,transfer_started,mobile,transfer,,
2026-08-15T23:39:29Z,session-2134,recipient_selected,mobile,transfer,,
2026-08-15T23:39:39Z,session-2134,transfer_reviewed,mobile,transfer,,
2026-08-15T23:39:55Z,session-2134,transfer_completed,mobile,transfer,,
2026-08-15T23:40:06Z,session-2134,session_ended,mobile,,,
2026-08-15T23:45:10Z,session-2135,session_started,web,,,
2026-08-15T23:45:26Z,session-2135,login_failed,web,,,
2026-08-15T23:45:42Z,session-2135,login_completed,web,,,
2026-08-15T23:45:58Z,session-2135,dashboard_viewed,web,,,
2026-08-15T23:46:04Z,session-2135,transfer_started,web,transfer,,
2026-08-15T23:46:21Z,session-2135,search_performed,web,search,,
2026-08-15T23:46:26Z,session-2135,help_opened,web,,,
2026-08-15T23:46:36Z,session-2135,transfer_failed,web,transfer,,
2026-08-15T23:46:40Z,session-2135,transfer_failed,web,transfer,,
2026-08-15T23:47:00Z,session-2135,recipient_selected,web,transfer,,
2026-08-15T23:47:12Z,session-2135,transfer_reviewed,web,transfer,,
2026-08-15T23:47:18Z,session-2135,session_ended,web,,,
2026-08-15T23:52:21Z,session-2136,session_started,web,,,
2026-08-15T23:52:33Z,session-2136,login_completed,web,,,
2026-08-15T23:52:53Z,session-2136,dashboard_viewed,web,,,
2026-08-15T23:53:13Z,session-2136,transfer_started,web,transfer,,
2026-08-15T23:54:15Z,session-2136,recipient_selected,web,transfer,,
2026-08-15T23:54:20Z,session-2136,transfer_reviewed,web,transfer,,
2026-08-15T23:54:25Z,session-2136,session_ended,web,,,
2026-08-15T23:59:18Z,session-2137,session_started,mobile,,,
2026-08-15T23:59:28Z,session-2137,login_completed,mobile,,,
2026-08-15T23:59:45Z,session-2137,dashboard_viewed,mobile,,,
2026-08-16T00:00:07Z,session-2137,transfer_started,mobile,transfer,,
2026-08-16T00:00:18Z,session-2137,search_performed,mobile,search,,
2026-08-16T00:00:38Z,session-2137,recipient_selected,mobile,transfer,,
2026-08-16T00:00:57Z,session-2137,transfer_reviewed,mobile,transfer,,
2026-08-16T00:01:19Z,session-2137,transfer_completed,mobile,transfer,,
2026-08-16T00:01:25Z,session-2137,session_ended,mobile,,,
2026-08-16T00:06:11Z,session-2138,session_started,web,,,
2026-08-16T00:06:21Z,session-2138,login_completed,web,,,
2026-08-16T00:06:24Z,session-2138,dashboard_viewed,web,,,
2026-08-16T00:06:35Z,session-2138,transfer_started,web,transfer,,
2026-08-16T00:06:42Z,session-2138,help_opened,web,,,
2026-08-16T00:06:59Z,session-2138,recipient_selected,web,transfer,,
2026-08-16T00:07:16Z,session-2138,transfer_reviewed,web,transfer,,
2026-08-16T00:07:34Z,session-2138,transfer_completed,web,transfer,,
2026-08-16T00:07:53Z,session-2138,session_ended,web,,,
2026-08-16T00:13:20Z,session-2139,session_started,web,,,
2026-08-16T00:13:24Z,session-2139,login_completed,web,,,
2026-08-16T00:13:38Z,session-2139,dashboard_viewed,web,,,
2026-08-16T00:13:53Z,session-2139,transfer_started,web,transfer,,
2026-08-16T00:14:05Z,session-2139,search_performed,web,search,,
2026-08-16T00:14:47Z,session-2139,recipient_selected,web,transfer,,
2026-08-16T00:14:56Z,session-2139,transfer_reviewed,web,transfer,,
2026-08-16T00:14:59Z,session-2139,session_ended,web,,,
2026-08-16T00:20:09Z,session-2140,session_started,mobile,,,
2026-08-16T00:20:17Z,session-2140,login_completed,mobile,,,
2026-08-16T00:20:22Z,session-2140,dashboard_viewed,mobile,,,
2026-08-16T00:20:36Z,session-2140,transfer_started,mobile,transfer,,
2026-08-16T00:20:42Z,session-2140,search_performed,mobile,search,,
2026-08-16T00:21:17Z,session-2140,recipient_selected,mobile,transfer,,
2026-08-16T00:21:21Z,session-2140,transfer_reviewed,mobile,transfer,,
2026-08-16T00:21:41Z,session-2140,session_ended,mobile,,,
2026-08-16T00:27:20Z,session-2141,session_started,web,,,
2026-08-16T00:27:39Z,session-2141,login_completed,web,,,
2026-08-16T00:27:54Z,session-2141,dashboard_viewed,web,,,
2026-08-16T00:28:11Z,session-2141,transfer_started,web,transfer,,
2026-08-16T00:28:15Z,session-2141,transfer_failed,web,transfer,,
2026-08-16T00:28:42Z,session-2141,recipient_selected,web,transfer,,
2026-08-16T00:29:00Z,session-2141,transfer_reviewed,web,transfer,,
2026-08-16T00:29:21Z,session-2141,session_ended,web,,,
2026-08-16T00:34:21Z,session-2142,session_started,web,,,
2026-08-16T00:34:33Z,session-2142,login_failed,web,,,
2026-08-16T00:34:53Z,session-2142,login_completed,web,,,
2026-08-16T00:34:58Z,session-2142,dashboard_viewed,web,,,
2026-08-16T00:35:14Z,session-2142,transfer_started,web,transfer,,
2026-08-16T00:36:15Z,session-2142,recipient_selected,web,transfer,,
2026-08-16T00:36:19Z,session-2142,transfer_reviewed,web,transfer,,
2026-08-16T00:36:37Z,session-2142,session_ended,web,,,
2026-08-16T00:41:13Z,session-2143,session_started,web,,,
2026-08-16T00:41:20Z,session-2143,login_completed,web,,,
2026-08-16T00:41:41Z,session-2143,dashboard_viewed,web,,,
2026-08-16T00:42:03Z,session-2143,transfer_started,web,transfer,,
2026-08-16T00:42:39Z,session-2143,recipient_selected,web,transfer,,
2026-08-16T00:42:54Z,session-2143,transfer_reviewed,web,transfer,,
2026-08-16T00:42:58Z,session-2143,transfer_completed,web,transfer,,
2026-08-16T00:43:01Z,session-2143,session_ended,web,,,
2026-08-16T00:48:09Z,session-2144,session_started,web,,,
2026-08-16T00:48:18Z,session-2144,login_completed,web,,,
2026-08-16T00:48:29Z,session-2144,dashboard_viewed,web,,,
2026-08-16T00:48:33Z,session-2144,transfer_started,web,transfer,,
2026-08-16T00:48:42Z,session-2144,help_opened,web,,,
2026-08-16T00:49:04Z,session-2144,recipient_selected,web,transfer,,
2026-08-16T00:49:11Z,session-2144,session_ended,web,,,
2026-08-16T00:55:11Z,session-2145,session_started,web,,,
2026-08-16T00:55:23Z,session-2145,login_completed,web,,,
2026-08-16T00:55:31Z,session-2145,dashboard_viewed,web,,,
2026-08-16T00:55:35Z,session-2145,transfer_started,web,transfer,,
2026-08-16T00:56:10Z,session-2145,recipient_selected,web,transfer,,
2026-08-16T00:56:30Z,session-2145,help_opened,web,,,
2026-08-16T00:56:45Z,session-2145,session_ended,web,,,
2026-08-16T01:02:14Z,session-2146,session_started,mobile,,,
2026-08-16T01:02:30Z,session-2146,login_completed,mobile,,,
2026-08-16T01:02:43Z,session-2146,dashboard_viewed,mobile,,,
2026-08-16T01:02:57Z,session-2146,transfer_started,mobile,transfer,,
2026-08-16T01:03:08Z,session-2146,search_performed,mobile,search,,
2026-08-16T01:03:29Z,session-2146,transfer_failed,mobile,transfer,,
2026-08-16T01:03:56Z,session-2146,recipient_selected,mobile,transfer,,
2026-08-16T01:04:13Z,session-2146,session_ended,mobile,,,
2026-08-16T01:09:18Z,session-2147,session_started,mobile,,,
2026-08-16T01:09:23Z,session-2147,login_completed,mobile,,,
2026-08-16T01:09:40Z,session-2147,dashboard_viewed,mobile,,,
2026-08-16T01:09:43Z,session-2147,transfer_started,mobile,transfer,,
2026-08-16T01:09:46Z,session-2147,transfer_failed,mobile,transfer,,
2026-08-16T01:10:03Z,session-2147,transfer_failed,mobile,transfer,,
2026-08-16T01:10:14Z,session-2147,help_opened,mobile,,,
2026-08-16T01:10:41Z,session-2147,recipient_selected,mobile,transfer,,
2026-08-16T01:10:56Z,session-2147,transfer_reviewed,mobile,transfer,,
2026-08-16T01:11:13Z,session-2147,help_opened,mobile,,,
2026-08-16T01:11:22Z,session-2147,session_ended,mobile,,,
2026-08-16T01:16:11Z,session-2148,session_started,mobile,,,
2026-08-16T01:16:27Z,session-2148,login_completed,mobile,,,
2026-08-16T01:16:40Z,session-2148,dashboard_viewed,mobile,,,
2026-08-16T01:16:43Z,session-2148,transfer_started,mobile,transfer,,
2026-08-16T01:16:46Z,session-2148,transfer_failed,mobile,transfer,,
2026-08-16T01:16:49Z,session-2148,help_opened,mobile,,,
2026-08-16T01:17:09Z,session-2148,recipient_selected,mobile,transfer,,
2026-08-16T01:17:22Z,session-2148,session_ended,mobile,,,
2026-08-16T01:23:12Z,session-2149,session_started,web,,,
2026-08-16T01:23:22Z,session-2149,login_completed,web,,,
2026-08-16T01:23:27Z,session-2149,dashboard_viewed,web,,,
2026-08-16T01:23:33Z,session-2149,transfer_started,web,transfer,,
2026-08-16T01:23:43Z,session-2149,search_performed,web,search,,
2026-08-16T01:24:03Z,session-2149,search_performed,web,search,,
2026-08-16T01:24:31Z,session-2149,recipient_selected,web,transfer,,
2026-08-16T01:24:50Z,session-2149,transfer_reviewed,web,transfer,,
2026-08-16T01:25:09Z,session-2149,session_ended,web,,,
2026-08-16T01:30:20Z,session-2150,session_started,mobile,,,
2026-08-16T01:30:23Z,session-2150,login_completed,mobile,,,
2026-08-16T01:30:30Z,session-2150,dashboard_viewed,mobile,,,
2026-08-16T01:30:52Z,session-2150,transfer_started,mobile,transfer,,
2026-08-16T01:32:30Z,session-2150,recipient_selected,mobile,transfer,,
2026-08-16T01:32:47Z,session-2150,transfer_reviewed,mobile,transfer,,
2026-08-16T01:33:08Z,session-2150,transfer_completed,mobile,transfer,,
2026-08-16T01:33:24Z,session-2150,session_ended,mobile,,,
2026-08-16T01:37:11Z,session-2151,session_started,mobile,,,
2026-08-16T01:37:30Z,session-2151,login_completed,mobile,,,
2026-08-16T01:37:42Z,session-2151,dashboard_viewed,mobile,,,
2026-08-16T01:38:03Z,session-2151,transfer_started,mobile,transfer,,
2026-08-16T01:38:19Z,session-2151,transfer_failed,mobile,transfer,,
2026-08-16T01:38:56Z,session-2151,recipient_selected,mobile,transfer,,
2026-08-16T01:39:03Z,session-2151,session_ended,mobile,,,
2026-08-16T01:44:06Z,session-2152,session_started,web,,,
2026-08-16T01:44:27Z,session-2152,login_failed,web,,,
2026-08-16T01:44:49Z,session-2152,login_completed,web,,,
2026-08-16T01:45:03Z,session-2152,dashboard_viewed,web,,,
2026-08-16T01:45:09Z,session-2152,transfer_started,web,transfer,,
2026-08-16T01:45:15Z,session-2152,transfer_failed,web,transfer,,
2026-08-16T01:45:40Z,session-2152,recipient_selected,web,transfer,,
2026-08-16T01:46:01Z,session-2152,transfer_reviewed,web,transfer,,
2026-08-16T01:46:18Z,session-2152,session_ended,web,,,
2026-08-16T01:51:15Z,session-2153,session_started,web,,,
2026-08-16T01:51:28Z,session-2153,login_failed,web,,,
2026-08-16T01:51:46Z,session-2153,login_completed,web,,,
2026-08-16T01:52:03Z,session-2153,dashboard_viewed,web,,,
2026-08-16T01:52:06Z,session-2153,transfer_started,web,transfer,,
2026-08-16T01:52:17Z,session-2153,search_performed,web,search,,
2026-08-16T01:52:57Z,session-2153,recipient_selected,web,transfer,,
2026-08-16T01:53:06Z,session-2153,transfer_reviewed,web,transfer,,
2026-08-16T01:53:16Z,session-2153,session_ended,web,,,
2026-08-16T01:58:19Z,session-2154,session_started,mobile,,,
2026-08-16T01:58:38Z,session-2154,login_completed,mobile,,,
2026-08-16T01:58:47Z,session-2154,dashboard_viewed,mobile,,,
2026-08-16T01:59:09Z,session-2154,transfer_started,mobile,transfer,,
2026-08-16T01:59:14Z,session-2154,transfer_failed,mobile,transfer,,
2026-08-16T01:59:29Z,session-2154,help_opened,mobile,,,
2026-08-16T01:59:59Z,session-2154,recipient_selected,mobile,transfer,,
2026-08-16T02:00:18Z,session-2154,transfer_completed,mobile,transfer,,
2026-08-16T02:00:35Z,session-2154,session_ended,mobile,,,
2026-08-16T02:05:06Z,session-2155,session_started,mobile,,,
2026-08-16T02:05:10Z,session-2155,login_failed,mobile,,,
2026-08-16T02:05:20Z,session-2155,login_completed,mobile,,,
2026-08-16T02:05:28Z,session-2155,dashboard_viewed,mobile,,,
